result,table,_start,_stop,_time,_value,_field,_measurement,host,topic
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:32:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:36:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:40:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:44:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:48:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:52:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:56:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:00:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:04:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:08:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:12:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:16:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:20:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:24:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:28:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:32:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:36:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:40:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:44:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:48:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:52:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:56:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T13:00:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,14,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T13:04:00Z,0,kW1,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:00:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:04:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:08:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:12:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:16:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:20:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:24:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:28:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:32:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:36:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:40:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:44:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:48:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:52:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:56:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T06:00:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T06:04:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T06:08:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T06:12:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T06:16:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T06:20:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T06:24:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T06:28:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T06:32:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T06:36:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T06:40:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T06:44:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T06:48:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T06:52:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T06:56:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T07:00:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T07:04:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T07:08:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T07:12:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T07:16:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T07:20:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T07:24:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T07:28:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T07:32:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T07:36:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T07:40:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T07:44:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T07:48:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T07:52:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T07:56:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T08:00:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T08:04:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T08:08:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T08:12:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T08:16:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T08:20:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T08:24:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T08:28:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T08:32:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T08:36:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T08:40:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T08:44:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T08:48:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T08:52:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T08:56:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T09:00:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T09:04:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T09:08:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T09:12:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T09:16:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T09:20:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T09:24:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T09:28:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T09:32:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T09:36:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T09:40:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T09:44:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T09:48:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T09:52:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T09:56:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T10:00:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T10:04:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T10:08:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T10:12:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T10:16:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T10:20:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T10:24:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T10:28:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T10:32:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T10:36:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T10:40:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T10:44:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T10:48:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T10:52:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T10:56:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:00:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:04:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:08:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:12:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:16:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:20:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:24:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:28:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:32:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:36:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:40:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:44:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:48:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:52:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T11:56:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:00:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:04:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:08:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:12:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:16:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:20:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:24:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:28:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:32:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:36:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:40:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:44:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:48:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:52:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T12:56:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T13:00:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,15,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T13:04:00Z,0,kW2,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
,16,2023-07-06T04:57:35.888198303Z,2023-07-07T04:57:35.888198303Z,2023-07-06T05:00:00Z,0,kW3,mqtt_consumer,baadalvm,/devices/swsn/FSM-5107584/0
